,0,1,2,3,4
0,Isolate ID,A549 Intrinsic Confluence Disruption Assay,A549 Offensive Confluence Disruption Assay,A549 Intrinsic Cytotoxicity Assay,A549 Offensive Cytotoxicity Assay
1,S73_Unenriched,3.1919490018229593,3.1134826152683392,2.0842966669962504,0.12019410289368604
2,S74_Unenriched,3.120625472411198,2.5587207105064347,0.11459969729928104,-0.33236999967041697
3,S75_Unenriched,3.6988306006163256,7.875570527356251,-2.5779840347581366,-0.803798571098989
4,S76_Unenriched,3.851875472411195,8.892054043839767,-0.9157033330037485,-4.439335173799771
5,S77_Unenriched,2.9206254724111957,5.561696900982623,-1.0823699996704175,-0.9649864871256144
6,S78_Unenriched,2.364375472411197,5.999196900982624,2.5009633336629173,0.008655641355223231
7,S79_Unenriched,4.768244520030245,10.11732876911449,2.400963333662917,-1.737673029973446
8,S80_Unenriched,5.320625472411197,2.778958805744528,-5.182369999670419,0.18429666699625136
9,S81_Unenriched,3.273566648881783,5.301394703180428,1.274772857472441,-0.5798058971063147
10,S82_Unenriched,4.370625472411194,3.1993019429994343,-4.034171801472219,4.500963333662916
11,S83_Unenriched,6.653958805744527,1.445625472411196,-3.010998388825122,-0.9116281180120931
12,S84_Unenriched,8.502443654229378,7.572708805744529,-7.461699003999423,-2.0625287298291455
13,S85_Unenriched,3.3563397581254812,3.098097999883723,1.834296666996251,-1.3496860169864338
14,S86_Unenriched,3.751394703180427,3.4695225312347238,-4.905787516264233,0.01819437951248204
15,BHI,-2.161517384731662,-0.34420969242396915,-4.061002478302896,0.3645996972992791
16,S87_Unenriched,6.2539588057445314,2.497708805744528,-4.8399457572461735,2.3759633336629165
17,S88_Unenriched,-0.3127078609221361,-0.150207860922136,-2.856675555225971,-2.5210954898664957
18,LB,4.6552408570265795,2.0539588057445264,1.6062264915576536,-3.2704652377656567
19,S89_Unenriched,7.196815948601671,-2.7091364323507117,-6.581273508442348,1.237976320675904
20,S90_Unenriched,2.4783177801035023,-2.6409129891272647,-4.123130869235635,-1.2125673217282036
21,100CFUP.aeruginosa,7.320625472411194,9.689215216000939,-2.734060820926455,-0.8889176187180363
22,S91_Unenriched,-1.186586066050342,4.5461156684896284,2.0676300003295838,2.585578718278301
23,S92_Unenriched,3.4172163815021035,1.9991969009826227,-3.1740366663370865,-0.1179225359022994
24,S. epidermis,-4.179374527588806,6.320625472411197,-0.7907033330037525,-0.7990366663370865
