,0,1,2,3,4
0,Isolate ID,A549 Intrinsic Confluence Disruption Assay,A549 Offensive Confluence Disruption Assay,A549 Intrinsic Cytotoxicity Assay,A549 Offensive Cytotoxicity Assay
1,S49_FimH (ABP5),-1.2036911060720596,-0.2864139387948987,-0.9316593722441033,0.7588168182320859
2,S50_DFOB (ABP6),-0.4688638418330269,-0.5171831695641246,-0.7674989712416023,-0.04290731969894446
3,S51_DFOB (ABP6),-0.625218883849838,-0.7648022171831714,-1.54800136358609,0.09215015156542206
4,S52_DFOB (ABP6),-0.5484331695641258,-1.0790879314688775,-1.7947546103393512,0.2945311039463596
5,S53_Neg 5-6,0.49160803922709406,-0.8219450743260275,-0.9450293356140973,-0.2625507031354354
6,S54_Neg 5-6,-1.2251663628414342,-1.0171831695641154,-0.6697546103393419,-0.24118318176792283
7,S55_Gram Negative,-0.9045458069267616,1.159440207059252,0.2328427922580591,-0.19592456107825745
8,S56_Gram Negative,-0.18623078861173564,-0.6622381146190749,-0.06810625869099352,0.03344736010400956
9,S57_Gram Negative,-0.539161191542142,0.23519778281682635,-0.0011831817679119894,-0.41618318176789937
10,S58_Gram Negative,-0.36480221718317185,-0.31095606333702386,0.10092208138997641,0.3512280789419987
11,S59_Gram Positive,-0.3835522171831598,-0.7984331695641214,0.4396203896606531,0.06947600476784987
12,S60_Gram Positive,-0.7335522171831695,-0.17343316956412785,-0.06694075752549022,-0.7173736579583828
13,S61_Gram Positive,-0.637718883849832,-0.6981355505165012,0.7588168182320859,0.25881681823209995
14,S62_Gram Positive,-1.151981704362655,-0.43146888384983995,0.11885955327482539,0.08900549747736433
15,S63_Gram Positive,0.28295419307323816,-0.33146888384983614,0.021619094192266153,-0.267498971241593
16,S64_Gram Negative,-0.8668855505164994,-0.7793855505165053,-0.4684559090406513,-0.32034984843457126
17,S65_Gram Negative,-0.6648022171831665,0.16853111615016336,0.6963168182320854,-0.9951938769550805
18,S66_Gram Negative,-0.8981355505165025,-0.4314688838498375,0.1477057071209754,-1.0268974674821887
19,S67_Gram Negative,-0.05369110607206756,-0.2585522171831762,-0.8086434992282231,0.13381681823208894
20,S68_Gram Negative,-0.862421264802224,-0.5210522171831611,0.7588168182320859,-0.8870165151012637
21,S69_Gram Positive,-0.8564688838498353,-0.5395045981355464,-0.669754610339347,0.21715015156541087
22,S70_Gram Positive,-0.6726453544380622,-0.5127188838498309,-0.3036831817679386,0.684742744158011
23,S71_Gram Positive,-0.9356355505165003,-0.5981355505165024,0.10167396108923599,0.4567334848987513
24,S72_Gram Positive,-0.5398022171831723,0.8630689312762112,-0.3880085785932919,-0.4098048826476741
