,0,1,2,3,4
0,Isolate ID,A549 Intrinsic Confluence Disruption Assay,A549 Offensive Confluence Disruption Assay,A549 Intrinsic Cytotoxicity Assay,A549 Offensive Cytotoxicity Assay
1,S21_PosNeu/Curr_ProbeCond:AllCells,-1.2485661604709077,2.153820413993556,1.1644902084118274,1.4262725728727044
2,S41_PosNeu/Curr_ProbeCond:AllCells,1.3265472182139333,-1.2977055131817112,-0.06137060553572421,-0.04161162626138304
3,S44_PosNeu/Curr_ProbeCond:AllCells,-0.9059666964428634,0.7125203720441555,-1.0876171359033773,-0.2574086946901725
4,S49_PosNeu/Curr_ProbeCond:AllCells,0.14044512586182728,0.5002415794083038,-1.157429670651048,-0.9670788333463838
5,S50_PosNeu/Curr_ProbeCond:AllCells,-0.49423200256525235,0.6154319445987647,-0.16804861519861689,-1.2883264554441702
6,S52_PosNeu/Curr_ProbeCond:AllCells,1.1030767177548593,1.0331350748019528,0.11625273160252486,-0.9354198382516226
7,S54_PosNeu/Curr_ProbeCond:AllCells,0.12350373392047442,1.0175226614216326,-1.4768910073745283,-1.6457515019088524
8,S55_PosNeu/Curr_ProbeCond:AllCells,0.4262197678866632,-0.163300235919005,-0.36442590348761184,-1.2351908439786912
9,S82_PosNeu/Curr_ProbeCond:AllCells,1.1322470739139616,-0.06421757255074123,-1.0201992885991293,0.3906218809720955
10,S86_PosC5a/DFC_ProbeCond:AllCells,0.2771494976933457,-0.26522806998984894,-0.45886400811015127,-0.5415755512254292
11,100CFUP.aeruginosa,0.3347395309516708,2.5890248199772,-1.1863909050926256,-1.3799317645816866
12,S2_PosNeu/Curr_ProbeCond:TAMRA+,0.5399310565978972,1.3015832932500122,0.043477358827577195,-1.688017559509544
13,S6_PosNeu/Curr_ProbeCond:TAMRA+,1.2528381891478713,-1.135994869328179,-1.023477908127684,-0.7328462514246316
14,S14_PosNeu/Curr_ProbeCond:TAMRA+,0.25728314895006565,1.5017005371173584,-0.5843784628607032,-2.0348466980681414
15,S25_PosNeu/Curr_ProbeCond:TAMRA+,0.3831463730277686,2.0350765361182344,-1.01401110754803,-1.0831340372114218
16,S27_PosNeu/Curr_ProbeCond:TAMRA+,0.4203244727056702,0.47423841590523114,-0.3421289165108887,-0.48102768947620256
17,S42_PosNeu/Curr_ProbeCond:TAMRA+,-0.9979061062393825,0.7981819327059172,-0.6051114897614884,-1.3650156280137662
18,S45_PosNeu/Curr_ProbeCond:TAMRA+,1.4923120089786956,1.2726047321287277,-1.4180413273124848,-0.8707286897535393
19,S48_PosNeu/Curr_ProbeCond:TAMRA+,-1.0792025875357267,0.4625670807044266,-0.7996716218215044,-0.7401918990353749
20,S51_PosNeu/Curr_ProbeCond:TAMRA+,-0.3158104241432945,0.9312215121741201,-0.9571701334108569,-1.2022488151595152
21,S56_PosNeu/Curr_ProbeCond:TAMRA+,0.7304974346642823,0.9284321388488905,-1.3636546909066487,-0.92646877453349
22,S62_PosNeu/Curr_ProbeCond:TAMRA+,-0.20905606738935034,0.6767817059484429,-0.31895147822826997,-0.33529488744475233
23,S64_PosNeu/Curr_ProbeCond:TAMRA+,-1.3880090588424014,-0.644989578322885,0.7626542467544154,1.060891426241613
24,S68_PosNeu/Curr_ProbeCond:TAMRA+,-0.8956192999084478,0.14728005680387168,-1.7420252685924753,0.6372484025987036
