,0,1,2,3,4
0,Isolate ID,A549 Intrinsic Confluence Disruption Assay,A549 Offensive Confluence Disruption Assay,A549 Intrinsic Cytotoxicity Assay,A549 Offensive Cytotoxicity Assay
1,"S25_T3SS, Cur",-0.9436602418749194,-1.1444480570009685,-1.864661666337424,1.3759633336630517
2,S26_Neg 3-4,-2.515088813303366,-5.469850718065439,-1.1240366663370267,1.813463333662916
3,S27_Neg 3-4,-1.310747076608916,-3.3668745275892364,-5.191344358644894,-0.24903666633712962
4,S28_T3SS (ABP3),-3.295445956160532,-1.9826833511186195,-1.1101477774484927,0.9822133336629675
5,S29_T3SS (ABP3),-2.5701308301101733,-2.646041194255887,0.3176300003294883,0.519145151844769
6,S30_T3SS (ABP3),-2.8624102418749056,-4.64812452758915,-2.1817289740293675,0.0009633336627767886
7,S31_Cur (ABP4),-0.3793745275891949,-2.0698507180653554,-0.49903666633714705,1.579534762234264
8,S32_Cur (ABP4),-1.3400888133034439,-3.5231245275892125,1.8676300003293922,1.8759633336626835
9,S33_Cur (ABP4),-3.4814578609225455,-3.9656490373933035,-0.9018144441151638,1.2033442860438701
10,"S34_T3SS, Cur",-0.7418745275892098,0.3500372371167155,-0.04070333300399245,-3.32046523776609
11,"S35_T3SS, Cur",-3.362707860922497,-1.4705833187980093,-2.6817289740294665,2.197933030632656
12,"S36_T3SS, Cur",-0.7668745275891269,0.8384826152679801,0.7509633336629233,-0.11610983706885558
13,S37_Neg 3-4,-1.4002078609224375,-0.6555650037796987,-4.6583773256778995,-0.28475095205174283
14,S38_Neg 3-4,-3.143660241874783,-2.268660241874909,1.319145151844603,3.455508788208343
15,S39_FimH (ABP5),-2.153184051398711,-1.8936602418749313,1.8009633336627953,1.8342966669962752
16,S40_FimH (ABP5),-0.7061602418749682,0.2664588057441273,1.5217966669962473,0.9100542427535812
17,S41_FimH (ABP5),-2.168345115824475,0.22062547241084318,1.8009633336628568,1.0509633336628943
18,S42_DFOB (ABP6),-0.012707860922543723,-1.0597666844518652,-1.9990366663375876,-0.09427476157531572
19,S43_DFOB (ABP6),-0.21062452758924055,-2.9793745275890915,-0.14486999967046377,2.4176300003293107
20,S44_DFOB (ABP6),-0.9306565788711001,-4.259731670446316,-4.64903666633734,0.9199486037119126
21,S45_Neg 5-6,-0.21270786092241198,-3.128893758358395,-1.6323699996707446,-2.9831636504645678
22,S46_Neg 5-6,0.4539588057441822,-1.2841539393538544,0.68429666699625,-0.034750952051476214
23,S47_FimH (ABP5),-1.0231245275891854,-2.384930083144802,0.5723919050914734,0.771796666996329
24,S48_FimH (ABP5),-4.379374527589212,-2.8436602418748294,2.62596333366281,2.5723919050913424
